0.07458601,0.27390328,0.6394621,5.7529845,19.495546,42.14718,69.22451,91.63791,104.23306,107.36614,109.17977,111.50184,112.73254,112.7673,109.43746,96.782776,72.08698,42.425915,25.937243,20.934307,16.131609,19.15092,28.933681,41.378113,49.694702,51.899994,50.977573,49.904305,49.34297,48.988853,50.14249,52.19008,54.88563,59.439796,63.345085,65.459206,65.8198,59.63158,50.313572,54.132156,76.52916,96.89808,105.40358,106.948044,111.13377,113.02368,113.192215,113.289825,111.66454,100.87059,76.32913,50.164104,54.931664,78.69247,91.441605,85.982834,74.024826,71.62979,74.13167,73.20452,60.415565,42.737083,28.73256,36.032066,50.536552,53.574883,56.748245,68.106094,84.42332,96.19996,101.00679,101.10992,96.29159,83.68709,72.25886,77.71012,89.49404,99.77905,105.68176,109.47921,110.544914,111.97568,112.43502,109.91569,98.17303,72.4859,40.84547,44.5617,71.173706,88.79876,89.15344,83.9647,89.17797,97.29726,102.71445,100.27788,93.19898,85.99837,81.8319,90.37388,98.76493,103.1148,104.20019,104.883606,105.77852,106.32712,107.096855,107.001526,107.33721,106.24053,97.57365,82.06331,67.07353,67.88059,78.492325,83.50634,81.38364,76.044014,74.93346,83.660545,87.92559,84.4592,71.21107,57.334183,53.82644,66.18265,76.83368,64.92747,44.22013,40.292915,62.546124,77.40202,76.44141,63.272785,50.584366,60.40864,82.495415,99.00324,104.077774,105.226234,107.29025,109.69073,111.43435,112.058395,112.77628,113.31217,111.10113,105.45838,101.77022,99.87483,95.12698,87.997986,84.55415,87.08379,88.561775,88.65549,86.303474,80.04716,74.391266,77.58767,85.02906,87.493126,86.931526,89.91902,96.64674,101.20423,103.1276,96.965866,80.022026,58.619076,49.508034,62.900208,79.77394,88.612404,90.7436,91.279625,90.888916,90.5119,89.492065,83.9542,70.90796,58.159554,58.59959,69.57816,67.92842,54.135357,39.89417,38.66967,48.115486,51.816708,50.465763,51.58225,59.14474,77.60443,92.89976,101.4243,106.60295,109.55152,112.00401,113.148125,113.84191,112.634964,105.46747,88.655426,69.34722,67.9993,84.858505,86.59301,67.48979,41.886948,45.113903,69.55226,83.35355,80.12869,62.94462,46.75552,52.78829,78.537636,93.964355,100.296196,101.95233,102.8259,103.14387,102.61414,97.24287,86.74926,73.76157,55.657764,34.864445,15.431152,2.1555867,-7.839993,-7.8490257,-4.448834,-3.6863346,-6.576177,-11.087264,-6.8269844,2.940625,15.6369505,21.296556,18.200457,16.683388,13.698334,9.797706,6.680144,6.093515,8.469121,11.451844,12.200066,11.098489,11.248768,14.74764,9.364747,3.8260036,3.1751492,6.899911,8.624928,5.15901,4.237217,6.7078576,9.733216,13.054734,8.9343815,6.733392,7.380971,10.950316,13.202659,14.438764,14.096372,14.915021,15.458199,14.813789,17.06577,15.208624,12.826082,11.143141,17.008364,18.938044,19.359234,18.932905,16.972176,10.58244,7.563469,12.590626,18.4467,18.658964,13.048365,18.46531,25.999922,24.018566,20.696707,19.110668,17.761045,17.490477,17.376429,19.027645,20.9856,23.378305,20.613182,10.903933,1.6390624,14.787072,28.665455,33.857006,35.539707,31.505037,21.34961,18.758383,26.061037,27.363441,17.159666,1.3812932,-12.419389,-19.316711,-16.241985,-9.150782,-3.4895828,4.409244,14.132648,9.502225,4.3768225,10.122009,20.448973,25.746916,25.572256,11.856172,6.0169945,5.649467,2.7145197,-1.6589464,-9.096145,-5.876964,-3.1240442,-1.7303176,-4.3988338,-4.4521236,1.8415529,5.14119,5.432843,5.4792924,13.809748,30.532743,44.820538,39.215874,25.05645,16.131113,15.1048565,14.316223,14.787389,16.832901,17.119576,16.182379,15.821688,13.71875,9.739718,-1.2658088,-5.982189,-5.160738,0.46661356,10.108083,14.245527,13.942769,9.176365,4.95085,0.4967254,-1.329632,-5.851904,-6.421867,-2.9342024,0.59870565,3.7485995,7.034818,19.655697,24.21695,20.050335,13.657423,9.7084255,7.7208877,10.095137,17.976421,14.474039,12.928816,10.640527,10.850943,14.264582,19.189327,20.336536,19.75831,17.960434,8.641969,-5.0045276,-3.5255609,9.88886,17.195063,16.802948,14.14903,16.997637,20.289612,21.10247,19.505445,19.012383,23.309912,25.545013,17.445454,8.527874,11.590535,24.38736,43.95651,42.761948,33.40346,27.422781,21.325382,17.077429,15.671828,20.107132,9.345616,-1.1450157,2.406129,12.717829,18.92298,18.97441,15.773379,14.745658,14.2255125,13.48879,15.609907,18.687757,20.380255,20.049929,17.897943,19.77355,20.650805,20.195885,19.595852,19.017345,15.337284,13.007567,16.765417,19.684713,18.197704,14.794793,15.566529,14.265042,11.601259,10.4955225,11.092557,13.941288,22.123611,28.640274,24.041988,11.265123,3.527105,3.6698713,7.737191,12.25454,14.778084,16.529938,15.899624,11.31559,3.6773508,3.5127287,11.679003,18.903273,19.456036,18.078682,23.07191,23.444548,21.123587,18.47765,17.470133,15.530002,12.716581,8.142124,2.6652713,-1.5701325,1.2050238,11.702363,16.862726,13.524283,8.22416,5.9204884,5.864556,8.689953,13.277301,14.884328,13.301182,11.781277,11.8090725,14.690956,18.268278,20.53171,20.712246,18.133564,15.691644,14.09671,19.983484,18.993826,14.989992,13.440052,16.573847,19.715591,19.71551,17.67868,15.678283,14.336932,11.924728,11.009318,12.58059,14.479066,15.280663,14.74426,12.791687,11.38847,11.441139,11.750279,11.484196,10.626137,9.332777,8.9892,5.568852,3.3155189,4.484482,6.2568045,1.5052896,-10.633573,-17.905678,-20.664656,-20.115583,-2.2097323,23.692211,46.61302,53.525993,46.201508,35.332863,24.625484,21.59712,23.79636,25.370089,24.19692,21.914618,23.059692,25.536366,25.354881,22.048086,15.053758,2.5838547,-11.127805,-17.626156,-12.805469,-5.1298823,0.45767042,1.9780915,3.0198784,6.5684347,9.090004,9.451904,9.799112,8.439548,5.12093,-0.016981658,-3.920948,-8.113376,-8.9147835,-3.3583498,6.7951584,21.74722,35.52098,43.53643,44.63196,46.301727,52.840454,60.57895,65.17089,67.45888,67.1274,65.39102,63.67766,66.960304,74.18379,80.83973,79.67077,76.030106,77.354004,84.45705,91.696236,95.15959,94.58537,87.37102,79.082794,80.0669,85.28932,80.878944,64.3792,51.555573,50.73222,62.63595,68.26352,68.14588,63.614174,54.943268,54.2006,59.579727,55.218124,34.43922,11.894634,5.1123705,-1.4866332,-6.8245416,-7.311194,-7.442368,-3.2912197,3.7165055,11.280173,12.834917,12.102711,13.593699,12.328535,5.8410516,5.5698943,6.7265763,8.545217,8.551912,9.534028,9.213455,6.9960175,5.763216,7.3909054,10.674623,18.026823,21.780987,19.062086,12.509247,8.790782,8.125947,5.1591315,7.901051,11.882489,14.054479,17.19373,19.891718,14.47363,12.604769,12.57579,12.762526,11.573776,13.327739,12.753396,9.714956,7.6303253,7.2761564,9.595651,14.2730055,8.897031,4.803805,7.0779147,13.457435,17.356176,19.24595,18.141096,15.171163,11.095102,11.200705,15.369542,17.781868,19.792164,28.282545,35.263577,30.436728,24.589336,20.232395,18.001265,13.133602,6.60349,2.4086633,3.0861316,9.557712,19.500568,28.636583,45.11991,49.45355,46.616512,44.902122,43.559586,42.79254,41.331547,39.35577,36.93506,35.44957,34.26653,37.158073,41.242256,40.96063,36.603447,23.226654,7.1649046,0.19049819,6.9607,10.935697,10.948789,11.340731,11.045076,5.3484254,-0.23298466,1.7587175,4.50898,8.891021,16.82303,20.445797,14.582224,8.68581,0.66718435,0.39534035,5.683445,9.024313,5.9889975,-2.118901,-4.7103024,-3.0675201,2.1086843,9.567956,11.272992,4.445636,-1.9176933,-0.609156,6.472245,12.30254,10.61157,3.150816,-3.1425047,-7.894694,-2.6217427,4.983523,6.7848983,4.0590544,-0.9892886,4.213411,11.275476,20.811346,22.232033,14.561575,6.285927,4.637787,7.395498,11.556665,12.012495,5.9680457,0.6423006,8.736886,22.451118,32.87904,40.88449,25.862478,10.37819,12.238954,11.2221,-0.045335796,-6.5761485,4.48904,17.312069,19.179546,7.5879283,-10.414933,-1.0861351,11.475443,16.360254,15.212745,17.141796,19.775852,19.799261,18.315348,14.450864,11.348243,12.591311,16.876072,21.393572,20.944118,17.112936,8.956772,-2.60346,-15.805421,-25.24414,-26.921684,-21.101015,-8.190161,11.302726,27.276243,32.262608,29.39768,26.037975,22.63639,17.537422,8.659027,2.6224794,-2.6663013,-3.1557627,11.076363,31.523413,46.617985,51.18679,47.733776,44.62872,39.97733,31.60072,22.339132,15.68459,14.884093,17.6822,22.979416,29.015635,27.599993,23.703999,21.688318,22.709703,23.279089,21.656904,19.135101,15.816458,15.932462,16.137985,20.421425,21.80578,11.230218,0.5727413,-2.7377856,-1.9308932,2.5012803,8.502913,10.535722,7.940769,3.1174433,-1.1633003,-5.972945,-9.912826,-9.025375,-6.2753215,-5.23062,-3.6066635,-0.79633105,-0.16377257,-4.6065326,-11.557475,-12.350712,1.4622041,23.563023,42.806023,47.24279,41.76485,37.73189,32.00424,21.569054,18.44408,17.095488,11.538353,8.606093,10.711717,13.308728,12.264814,8.60335,4.5592723,3.03063,3.216494,6.321834,15.799237,17.34703,12.31457,5.4769907,3.25806,2.4205556,4.067577,1.2167413,-1.7064458,-2.7402155,-1.2436774,2.770265,9.674059,12.143442,11.016173,8.529766,8.235181,5.503176,-1.6811563,-8.732897,-14.327992,-13.073907,-8.975968,-1.8649604,-0.07271785,-7.7387123,-14.95103,-12.568803,-3.1550367,2.6067984,2.1793573,-1.0062052,-3.4851167,-2.499635,5.4371014,26.730114,47.265488,46.760475,37.398624,30.01213,24.73396,17.262081,10.888248,5.2799916,2.9396176,4.0052958,7.416531,11.567625,12.889327,11.857108,10.872846,14.979725,30.78618,46.750717,42.74389,36.039684,33.478012,29.317562,20.99077,14.788284,11.537458,8.808061,10.179946,14.937986,18.287579,17.36042,14.735271,13.19288,13.25588,12.099615,9.712001,8.041645,5.728613,0.40024066,-1.4283779,5.0877175,16.840853,16.36567,11.230791,6.3700767,5.888306,8.392085,11.139887,11.101388,9.136075,4.3488736,0.37031984,-0.29190233,3.4099092,5.268579,3.7771008,1.6110963,5.3507075,10.221483,10.686185,7.593966,11.771661,10.179092,4.631522,-0.60720724,-4.4093876,-5.3219323,-5.2430987,-5.479453,-5.6791053,-9.112151,-10.668938,-4.488551,2.530301,5.5957985,4.8698106,8.157365,18.864275,22.760576,20.560253,16.57887,14.291195,11.218476,8.299128,3.4239993,0.88112295,-3.4265096,1.5431987,10.705789,16.069231,14.380343,12.099711,11.708805,9.388432,4.835521,4.3177667,5.7488685,11.350631,10.340557,6.635176,4.53068,6.991517,11.592076,9.620469,4.276775,0.26340735,-1.5786705,1.608275,-1.6334459,-5.8263173,-2.2439892,4.1766515,3.4393306,-3.7910283,1.0481935,15.664203,25.622719,26.806591,21.313498,15.426079,12.794044,16.857454,21.489311,23.500626,23.518267,18.934793,13.05742,11.029597,13.236125,15.08681,14.098855,10.984842,11.616729,13.835982,15.346633,18.988852,23.11873,23.209356,22.930548,21.826057,21.800745,22.413553,23.150436,23.930286,20.563318,16.006489,16.228819,20.508171,20.370625,19.880205,14.587467,4.313612,4.605835,13.930417,18.463795,13.105996,3.450382,-0.2299613,9.683508,20.659664,21.891014,20.12806,17.54393,15.203347,13.291488,15.018831,15.966008,16.694763,14.772204,14.05485,17.889568,21.51024,18.259796,17.736103,14.213795,9.600192,11.849405,16.475237,17.089586,17.476143,16.890772,16.456944,15.014586,14.017721,13.443099,14.050376,20.41738,30.979862,37.231377,25.452255,8.441683,-0.37838537,1.9824094,8.127746,6.8073096,5.2484617,7.1879363,9.329801,8.655904,1.7202895,-2.3725529,7.1284337,14.79782,16.217905,11.109943,4.1964927,1.6805874,3.4347692,8.709394,12.402214,9.859618,6.416917,10.769321,16.85972,16.65141,13.720933,11.31282,10.859391,11.04702,9.894775,8.005387,6.7847433,5.4366555,9.973702,26.758993,50.76161,72.90533,84.37279,86.80622,85.34502,83.40996,73.12614,53.972946,33.919075,20.33534,10.145747,4.5026054,7.688968,7.78292,6.679328,5.878498,7.2900457,6.6172905,6.800963,4.617523,3.6463704,3.5890298,4.986367,5.7641,7.753044,7.8288445,6.131474,2.854521,1.8627334,2.762359,2.7723384,2.5068786,3.2697165,2.9012294,3.1263554,3.6807067,3.3447378,3.7541442,6.7536955,8.927047,10.373552,8.603539,5.6232753,3.5358572,4.7384076,4.9517927,2.15035,-1.621248,-2.040927,0.47956973,1.7963793,3.5006602,5.0698113,5.124623,4.4828253,2.6651373,4.0663047,5.0708594,7.267766,8.054082,7.447979,6.7726054,3.9978247,4.306767,4.4659505,4.1297407,4.34843,5.1501255,6.3614035,7.7826014,7.7013736,6.92144,7.926084,10.131543,10.928685,9.668896,7.3039913,4.5382094,3.2197504,5.045137,5.7590175,6.7380824,5.864008,4.3328123,4.621338,4.207187,5.0649533,5.2021117,4.2397127,3.3841226,1.8698065,4.9478407,8.952964,11.966537,11.701515,8.298575,5.3190784,5.3383803,7.6355596,7.7896423,5.49861,2.9138374,2.9774866,6.342585,8.606179,8.269438,5.4901505,2.2433763,0.8028533,3.1409836,5.745642,7.190365,7.609516,5.8221955,5.223665,6.150746,7.107286,8.562507,8.901363,8.949939,9.400445,12.098798,12.574131,10.303966,7.30006,4.772033,5.8348484,7.2839475,8.559514,8.693104,7.6398563,7.5661173,10.492209,15.184116,16.882126,15.195841,10.037882,5.9775314,7.7691097,8.598313,8.117958,6.4926867,4.1152325,1.4525949,5.2214017,7.476698,8.218476,6.919086,6.099787,7.2873344,7.7744055,7.1773796,4.808076,2.1832771,1.3261997,2.352075,3.3815248,3.5052955,3.89932,4.4055514,4.686796,8.471101,11.217225,11.162922,7.927553,4.0076437,3.542456,6.310535,9.01872,9.101233,7.7374463,8.545136,7.801641,6.2991447,4.6304736,5.5142703,6.2210093,5.002955,5.5365667,8.54541,10.543641,10.775481,8.229327,8.984546,9.1734705,9.573867,8.324397,8.239286,6.5006804,4.501299,6.5840936,9.045017,11.5770855,11.757589,8.831941,5.186237,5.3888774,2.80952,-1.9658082,-2.2180457,2.3540647,6.376137,1.6947734,0.29550305,10.992003,18.457111,17.17054,14.230255,12.558295,9.897404,9.227873,7.3385563,0.11336756,-5.7098427,-4.894751,-4.004331,-2.7599466,1.0087932,6.2094707,8.013796,6.6184335,7.3780503,7.406973,0.450656,-2.3647268,1.2623665,2.9788187,2.905108,1.7453549,2.8960998,8.087488,13.858828,16.817266,14.8580475,13.761674,11.875303,11.000942,10.6765375,10.823541,8.801932,10.0085535,18.698431,25.354033,20.23488,11.889063,6.6363807,-1.6316469,-3.6538439,2.9701324,12.057887,15.393096,12.738366,8.064496,3.864847,2.395507,7.8902674,13.801865,17.250137,17.538877,17.251421,15.871189,10.738917,3.0168107,0.22207956,-1.8594148,-3.4495864,-0.6913733,6.4654026,11.638957,13.724883,13.773238,15.456183,18.598186,14.918101,10.226605,8.113976,9.193639,4.6744504,6.3238697,8.259401,7.99598,6.901782,6.183571,3.537623,3.5364604,3.4085598,2.3899229,3.124183,3.8540838,6.6964765,7.9636216,8.670982,6.224255,4.242204,2.6952648,1.8606427,2.6177013,4.2990694,6.5287223,8.38622,9.763238,12.627162,18.070969,18.798433,20.07393,19.40353,16.677158,14.761364,12.145908,11.3060055,10.559186,9.977033,8.87927,7.738114,6.9294896,5.599659,7.4486485,8.401856,8.003427,7.0518312,5.5483427,5.8933196,6.3688836,4.5092936,2.498809,1.9865016,3.8624058,4.989395,7.3660846,9.101322,8.697598,6.572785,9.442289,10.234649,9.434391,11.827167,15.68438,14.959035,11.543548,13.36011,6.737824,3.297362,7.0862646,10.4147215,10.543265,8.845826,6.9323215,6.83524,8.015752,8.304783,5.9292006,4.6142516,7.599806,7.1875515,3.9492738,7.010395,13.055046,14.288359,10.3488455,8.427727,3.0473742,-2.7040048,-2.7844632,0.2996985,3.7618287,7.6892157,10.774836,10.462722,9.040648,7.1434703,2.554457,-1.4610189,-4.9395576,-5.2002006,-3.8735094,-1.4097453,1.1096925,3.7668555,4.867146,3.8071775,4.669027,0.41140118,-5.660507,-3.3404856,5.7650337,9.529942,12.542493,14.700136,9.47406,0.51722014,-4.165929,-7.231832,0.7467775,13.412591,30.58956,56.988483,78.10616,91.15456,98.79353,101.97443,104.48681,106.62258,107.75716,108.107346,107.09543,106.94183,107.48364,107.88714,109.00163,109.76898,107.789955,97.218056,75.25367,53.850582,52.624958,66.20619,75.35244,76.70023,77.58336,79.09929,77.95258,75.46831,72.09861,72.48372,81.81395,92.10135,96.24065,91.66697,86.391685,85.83492,90.152405,93.63294,89.85527,79.161156,70.94604,68.01359,67.71745,70.59417,72.24247,69.88025,72.24991,82.3792,93.936,95.875046,85.78228,65.11743,44.057144,48.98002,69.97002,81.16459,74.751595,68.37011,70.17075,76.18708,79.816635,78.602776,75.556786,67.106,66.0138,73.523544,79.18251,68.20159,47.61238,45.345608,61.50735,77.06669,82.80587,82.33732,76.15081,72.6648,80.90331,92.439224,96.46533,89.63006,73.86185,58.414383,54.784588,56.901417,55.89703,50.01591,43.569607,46.671864,60.025158,71.379166,74.20696,67.731316,55.634037,46.647015,45.55392,50.994392,55.96331,55.950253,50.98228,58.00019,68.21594,78.0567,82.17982,79.98179,74.58528,72.894356,83.32733,92.67246,95.69188,93.44952,87.85961,80.36827,78.98625,87.3802,91.83585,91.22571,83.57431,80.11725,84.39151,88.15332,88.396515,80.57857,63.861736,46.09265,43.22356,56.903126,63.57875,61.63812,57.365265,54.91123,54.707657,54.442135,52.025333,43.99452,33.196835,30.219082,40.786316,53.489113,59.35211,57.335804,57.189922,60.634613,62.989456,63.912495,63.071644,61.33657,62.21807,69.019424,76.82787,79.67679,70.31244,53.47921,42.336964,45.61084,52.40789,54.676052,51.6893,50.307194,51.94809,54.584976,55.929836,49.00978,42.258022,46.66645,60.56204,73.16835,77.63925,74.21936,64.89312,56.457367,55.442245,61.812523,68.05123,70.60498,74.7592,84.26645,93.14202,97.977135,99.31909,95.33517,87.86335,88.12737,92.13557,94.762634,93.34079,87.17773,85.231316,92.77893,98.392555,100.33123,99.28326,97.217926,96.03076,105.49263,114.28518,118.026054,118.424576,118.58806,119.82081,120.884155,121.494865,121.06447,119.792404,118.36064,117.40329,117.41599,117.542015,117.695724,117.87844,117.63631,117.29273,116.49812,115.33202,113.97327,112.63077,111.44355,110.84341,110.27362,109.6112,108.6504,107.24833,105.75258,104.27809,103.1053,102.07052,101.13913,100.281395,99.44179,98.5264,97.727,96.755424,95.88022,94.89075,93.81139,92.731735,91.631226,90.694954,89.74135,88.73756,87.775604,86.802536,85.883286,85.11958,84.31481,83.628586,82.92385,82.24652,81.65823,80.986946,80.2432,79.49318,78.704155,77.868256,77.045525,76.291145,75.58567,74.823715,74.22001,73.59095,73.00681,72.490814,71.906044,71.37742,70.802025,70.2307,69.69042,69.074165,68.462135,67.85357,67.19774,66.57685,65.93257,65.37011,64.82942,64.30412,63.81011,63.306812,62.81898,62.39767,61.88759,61.356827,60.815796,60.233326,59.68306,59.06437,58.45576,57.81535,57.144928,56.53091,55.911396,55.27187,54.694595,54.114574,53.60727,53.076073,52.536617,52.0576,51.540768,51.03441,50.5264,49.983852,49.474857,48.97163,48.444363,47.91221,47.311184,46.795883,46.26764,45.758816,45.273376,44.80236,44.352314,43.945778,43.525368,43.09564,42.652466,42.208515,41.79883,41.338783,40.914963,40.466324,40.03428,39.623398,39.170937,38.76514,38.351517,37.951412,37.617943,37.24889,36.89232,36.5587,36.227524,35.87119,35.485527,35.110317,34.722443,34.34336,34.002247,33.624855,33.27461,32.932972,32.611916,32.269207,31.97199,31.649769,31.363964,31.068657,30.788097,30.484858,30.19687,29.880934,29.568523,29.256357,28.91728,28.59639,28.310045,28.014486,27.710344,27.453686,27.160275,26.906244,26.663904,26.390833,26.122587,25.864618,25.608713,25.342056,25.08519,24.819384,24.537853,24.282457,24.010807,23.732765,23.473034,23.213665,22.966,22.733208,22.492392,22.261267,22.056507,21.834435,21.602543,21.376682,21.156021,20.928898,20.723343,20.509274,20.28564,20.074907,19.870815,19.659008,19.4573,19.265274,19.059233,18.887293,18.717463,18.532644,18.37018,18.20991,18.04682,17.882965,17.727938,17.559011,17.403486,17.256262,17.08904,16.940485,16.792257,16.647284,16.50309,16.369184,16.219555,16.080946,15.953688,15.813282,15.679425,15.554195,15.415646,15.281325,15.157247,15.025522,14.894658,14.771871,14.637729,14.512681,14.393192,14.266477,14.145692,14.031926,13.91487,13.819216,13.74068,13.654001,13.553416,13.428348,13.296634,13.161101,13.045219,12.91221,12.802153,12.68053,12.576509,12.446884,12.356381,12.241661,12.132128,12.037673,11.939249,11.842355,11.742272,11.662547,11.550872,11.413774,11.038712,9.902501,7.886083,5.4342875,3.2315729,1.9085158,1.3860341,1.038598
