timestamp,Open,High,Low,Close
2012-05-31,1.2012,1.2075,1.2,1.2008
2012-06-29,1.2008,1.2038,1.1999,1.2008
2012-07-31,1.2011,1.202,1.1999,1.2011
2012-08-31,1.201,1.2079,1.1996,1.2003
2012-09-28,1.2007,1.2184,1.2,1.208
2012-10-31,1.2082,1.2143,1.2059,1.207
2012-11-30,1.2071,1.209,1.2024,1.205
2012-12-31,1.2048,1.2168,1.2045,1.2073
2013-01-31,1.2073,1.2568,1.2066,1.2359
2013-02-28,1.2351,1.2414,1.2117,1.2227
2013-03-29,1.2227,1.2391,1.2154,1.2174
2013-04-30,1.2169,1.2348,1.2125,1.2239
2013-05-31,1.2236,1.2649,1.219,1.2417
2013-06-28,1.2436,1.2486,1.2216,1.2297
2013-07-31,1.2295,1.2464,1.2277,1.2318
2013-08-30,1.2316,1.2431,1.2272,1.2293
2013-09-30,1.2304,1.2414,1.2213,1.2237
2013-10-31,1.2236,1.2375,1.2219,1.2319
2013-11-29,1.232,1.235,1.2282,1.2312
2013-12-31,1.2311,1.2323,1.217,1.2271
