timestamp,Open,High,Low,Close
2005-01-31,0.7074,0.7092,0.6892,0.692
2005-02-28,0.6917,0.6963,0.6843,0.6883
2005-03-31,0.6862,0.6995,0.6827,0.6857
2005-04-29,0.6858,0.6892,0.6728,0.6743
2005-05-31,0.6787,0.6904,0.674,0.6769
2005-06-30,0.6747,0.6781,0.6603,0.6754
2005-07-29,0.6752,0.6994,0.6741,0.6898
2005-08-31,0.6898,0.6972,0.6762,0.684
2005-09-30,0.6839,0.6849,0.6708,0.6812
2005-10-31,0.6812,0.69,0.6747,0.6773
2005-11-30,0.6773,0.6879,0.6702,0.6818
2005-12-30,0.6816,0.6907,0.6709,0.6876
2006-01-31,0.688,0.691,0.6807,0.683
2006-02-28,0.683,0.6886,0.6783,0.6795
2006-03-31,0.6796,0.6984,0.6791,0.698
2006-04-28,0.6965,0.7021,0.6888,0.6916
2006-05-31,0.6923,0.6923,0.6752,0.6846
2006-06-30,0.6844,0.6953,0.6809,0.6915
2006-07-31,0.6919,0.698,0.6808,0.6835
2006-08-31,0.6834,0.6843,0.6719,0.6725
2006-09-29,0.6724,0.6819,0.6683,0.6768
2006-10-31,0.6763,0.6783,0.6669,0.669
2006-11-30,0.6691,0.6812,0.6676,0.6733
2006-12-29,0.6734,0.6788,0.6636,0.6737
2007-01-31,0.6736,0.676,0.6534,0.663
2007-02-28,0.6631,0.6756,0.6572,0.6734
2007-03-30,0.6735,0.6867,0.6718,0.6785
2007-04-30,0.6791,0.6841,0.6746,0.6823
2007-05-31,0.6824,0.6856,0.6755,0.6794
2007-06-29,0.6793,0.6807,0.6707,0.674
2007-07-31,0.6741,0.6796,0.6678,0.6735
2007-08-31,0.6735,0.6824,0.6719,0.6755
2007-09-28,0.6756,0.7027,0.6737,0.6968
2007-10-31,0.6971,0.7019,0.6892,0.6956
2007-11-30,0.6955,0.7215,0.6918,0.7113
2007-12-31,0.7118,0.7388,0.7088,0.7349
2008-01-31,0.7349,0.7611,0.7335,0.7476
2008-02-29,0.7476,0.7676,0.7403,0.7632
2008-03-31,0.763,0.798,0.7595,0.7947
2008-04-30,0.7946,0.8098,0.7822,0.7857
2008-05-30,0.7858,0.8006,0.7766,0.7845
2008-06-30,0.7881,0.8031,0.7847,0.7902
2008-07-31,0.7902,0.8016,0.784,0.7863
2008-08-29,0.7863,0.8073,0.7791,0.8054
2008-09-30,0.8076,0.8187,0.7844,0.7913
2008-10-31,0.7914,0.8197,0.7694,0.7923
2008-11-28,0.7912,0.8663,0.7842,0.8254
2008-12-31,0.8256,0.9804,0.8244,0.9549
2009-01-30,0.955,0.965,0.8804,0.8809
2009-02-27,0.8812,0.9084,0.8638,0.885
2009-03-31,0.8849,0.9501,0.881,0.9245
2009-04-30,0.9247,0.9257,0.8786,0.8941
