Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,1.2010999917984009,1.2389999628067017,1.198799967765808,1.2312999963760376,1.2312999963760376,0
2005-01-08,1.2312999963760376,1.2342000007629395,1.1949000358581543,1.2132999897003174,1.2132999897003174,0
2005-01-15,1.2132999897003174,1.235700011253357,1.2120000123977661,1.2164000272750854,1.2164000272750854,0
2005-01-22,1.2164000272750854,1.2457000017166138,1.2139999866485596,1.2380000352859497,1.2380000352859497,0
2005-01-29,1.2380000352859497,1.2497999668121338,1.2309000492095947,1.2491999864578247,1.2491999864578247,0
2005-02-05,1.2491999864578247,1.2581000328063965,1.2339999675750732,1.2339999675750732,1.2339999675750732,0
2005-02-12,1.2339999675750732,1.2447999715805054,1.226099967956543,1.2347999811172485,1.2347999811172485,0
2005-02-19,1.2348999977111816,1.2493000030517578,1.2232999801635742,1.2400000095367432,1.2400000095367432,0
2005-02-26,1.2400000095367432,1.2488000392913818,1.2275999784469604,1.231600046157837,1.231600046157837,0
2005-03-05,1.231600046157837,1.2345999479293823,1.1998000144958496,1.2056000232696533,1.2056000232696533,0
2005-03-12,1.2056000232696533,1.2092000246047974,1.197700023651123,1.2002999782562256,1.2002999782562256,0
2005-03-19,1.2002999782562256,1.219499945640564,1.198699951171875,1.2148000001907349,1.2148000001907349,0
2005-03-26,1.2148000001907349,1.2259999513626099,1.2058000564575195,1.2134000062942505,1.2134000062942505,0
2005-04-02,1.2132999897003174,1.2307000160217285,1.211300015449524,1.2300000190734863,1.2300000190734863,0
2005-04-09,1.2300000190734863,1.2475999593734741,1.2213000059127808,1.2466000318527222,1.2466000318527222,0
2005-04-16,1.2466000318527222,1.2493000030517578,1.2317999601364136,1.2367000579833984,1.2367000579833984,0
2005-04-23,1.2367000579833984,1.2617000341415405,1.2307000160217285,1.2577999830245972,1.2577999830245972,0
2005-04-30,1.2581000328063965,1.2630000114440918,1.238700032234192,1.2414000034332275,1.2414000034332275,0
2005-05-07,1.2414000034332275,1.2661999464035034,1.2355999946594238,1.263200044631958,1.263200044631958,0
2005-05-14,1.2630000114440918,1.2727999687194824,1.2553999423980713,1.2645000219345093,1.2645000219345093,0
2005-05-21,1.263700008392334,1.2690999507904053,1.2517999410629272,1.2553000450134277,1.2553000450134277,0
2005-05-28,1.2553000450134277,1.2628999948501587,1.242400050163269,1.2470999956130981,1.2470999956130981,0
2005-06-04,1.246899962425232,1.2583999633789062,1.2411999702453613,1.2517999410629272,1.2517999410629272,0
2005-06-11,1.2517999410629272,1.2587000131607056,1.228600025177002,1.2302000522613525,1.2302000522613525,0
2005-06-18,1.2302000522613525,1.2417000532150269,1.2273000478744507,1.2307000160217285,1.2307000160217285,0
2005-06-25,1.2307000160217285,1.2431000471115112,1.2237000465393066,1.2414000034332275,1.2414000034332275,0
2005-07-02,1.2414000034332275,1.246899962425232,1.2173000574111938,1.2203999757766724,1.2203999757766724,0
2005-07-09,1.2203999757766724,1.222000002861023,1.2019000053405762,1.2202999591827393,1.2202999591827393,0
2005-07-16,1.2202999591827393,1.2245999574661255,1.2109999656677246,1.215399980545044,1.215399980545044,0
2005-07-23,1.2151999473571777,1.2422000169754028,1.2073999643325806,1.2077000141143799,1.2077000141143799,0
2005-07-30,1.205899953842163,1.2301000356674194,1.2005000114440918,1.2120000123977661,1.2120000123977661,0
2005-08-06,1.2131999731063843,1.238700032234192,1.1922999620437622,1.197700023651123,1.197700023651123,0
2005-08-13,1.197700023651123,1.221500039100647,1.1937999725341797,1.2108999490737915,1.2108999490737915,0
2005-08-20,1.210800051689148,1.2131999731063843,1.1865999698638916,1.1985000371932983,1.1985000371932983,0
2005-08-27,1.1985000371932983,1.2024999856948853,1.1805000305175781,1.191100001335144,1.191100001335144,0
2005-09-03,1.191100001335144,1.193600058555603,1.1726000308990479,1.17739999294281,1.17739999294281,0
2005-09-10,1.17739999294281,1.1894999742507935,1.1749000549316406,1.179800033569336,1.179800033569336,0
2005-09-17,1.179800033569336,1.1871999502182007,1.1621999740600586,1.1693999767303467,1.1693999767303467,0
2005-09-24,1.1693999767303467,1.1816999912261963,1.159000039100647,1.1627999544143677,1.1627999544143677,0
2005-10-01,1.1627999544143677,1.1857999563217163,1.1612000465393066,1.1739000082015991,1.1739000082015991,0
2005-10-08,1.1735999584197998,1.1888999938964844,1.1684999465942383,1.1847000122070312,1.1847000122070312,0
2005-10-15,1.1847000122070312,1.1897000074386597,1.1706000566482544,1.1887999773025513,1.1887999773025513,0
2005-10-22,1.1878000497817993,1.1922999620437622,1.164199948310852,1.1770000457763672,1.1770000457763672,0
2005-10-29,1.1770000457763672,1.1861000061035156,1.1725000143051147,1.1847000122070312,1.1847000122070312,0
2005-11-05,1.1847000122070312,1.1972999572753906,1.1691999435424805,1.1894999742507935,1.1894999742507935,0
2005-11-12,1.1894999742507935,1.1973999738693237,1.1851999759674072,1.1881999969482422,1.1881999969482422,0
