timestamp,Open,High,Low,Close
2005-01-31,1.2072,1.2467,1.1943,1.2395
2005-02-28,1.2407,1.2582,1.223,1.2338
2005-03-31,1.2334,1.2494,1.1973,1.2101
2005-04-29,1.2101,1.2618,1.206,1.2586
2005-05-31,1.2593,1.2733,1.2355,1.2543
2005-06-30,1.2552,1.2591,1.2228,1.225
2005-07-29,1.2247,1.2478,1.2015,1.2092
2005-08-31,1.2218,1.2261,1.1829,1.1883
2005-09-30,1.1868,1.1943,1.16,1.162
2005-10-31,1.162,1.1924,1.1607,1.1817
2005-11-30,1.1817,1.1975,1.164,1.1653
2005-12-30,1.1652,1.1754,1.1424,1.1626
2006-01-31,1.1634,1.1797,1.1373,1.1389
2006-02-28,1.1388,1.1612,1.1345,1.1368
2006-03-31,1.1366,1.1747,1.1295,1.1683
2006-04-28,1.168,1.1772,1.1159,1.1178
2006-05-31,1.1171,1.1274,1.0926,1.1007
2006-06-30,1.1009,1.1289,1.0957,1.1157
2006-07-31,1.1157,1.1457,1.1038,1.1315
2006-08-31,1.1316,1.137,1.1027,1.1036
2006-09-29,1.1038,1.1295,1.1031,1.1176
2006-10-31,1.1175,1.1414,1.1144,1.122
2006-11-30,1.122,1.1493,1.1209,1.1404
2006-12-29,1.141,1.1668,1.137,1.1658
2007-01-31,1.1659,1.1851,1.1625,1.1763
2007-02-28,1.1764,1.1875,1.1561,1.1695
2007-03-30,1.1695,1.1824,1.1499,1.1538
2007-04-30,1.1516,1.1598,1.1049,1.1095
2007-05-31,1.1094,1.1167,1.0665,1.0687
2007-06-29,1.0689,1.0758,1.0484,1.0652
2007-07-31,1.064,1.0699,1.0339,1.0664
2007-08-31,1.0664,1.0862,1.0461,1.0555
2007-09-28,1.0554,1.059,0.9912,0.9922
2007-10-31,0.9925,1.0016,0.9418,0.9429
2007-11-30,0.9431,1.0012,0.9058,0.9985
2007-12-31,0.9992,1.0245,0.9755,0.9981
2008-01-31,0.9984,1.0377,0.984,1.0026
2008-02-29,1.0028,1.0197,0.9709,0.9824
2008-03-31,0.9853,1.0308,0.9746,1.0256
2008-04-30,1.0258,1.0324,0.9988,1.0063
2008-05-30,1.0063,1.024,0.9823,0.993
2008-06-30,0.9945,1.032,0.9928,1.0204
2008-07-31,1.0204,1.0271,0.9973,1.0231
2008-08-29,1.0229,1.0726,1.0229,1.0635
2008-09-30,1.0627,1.0821,1.03,1.0628
2008-10-31,1.0626,1.3019,1.0549,1.2129
2008-11-28,1.2122,1.2968,1.1465,1.2381
2008-12-31,1.2389,1.3008,1.182,1.2176
2009-01-30,1.2216,1.2766,1.1763,1.2285
2009-02-27,1.2284,1.2756,1.2133,1.2749
2009-03-31,1.2761,1.3064,1.2193,1.2627
2009-04-30,1.2626,1.2716,1.1862,1.194
2009-05-29,1.1941,1.1952,1.0894,1.0911
2009-06-30,1.0905,1.164,1.0786,1.1626
2009-07-31,1.1622,1.1724,1.0751,1.0777
2009-08-31,1.0778,1.1123,1.0633,1.0942
2009-09-30,1.0943,1.1103,1.059,1.0693
2009-10-30,1.0692,1.0959,1.0208,1.0846
2009-11-30,1.0846,1.0869,1.0418,1.0559
2009-12-31,1.056,1.0746,1.0367,1.0525
2010-01-29,1.0527,1.0705,1.0225,1.07
2010-02-26,1.07,1.078,1.0371,1.0512
2010-03-31,1.0512,1.0573,1.0063,1.0152
2010-04-30,1.0153,1.0216,0.9926,1.0178
2010-05-31,1.0161,1.0854,1.0096,1.0431
2010-06-30,1.0433,1.0679,1.0133,1.0629
2010-07-30,1.0628,1.0677,1.025,1.0285
2010-08-31,1.0287,1.0673,1.0104,1.0645
2010-09-30,1.0645,1.0652,1.0188,1.0298
2010-10-29,1.0298,1.0373,0.9975,1.0192
2010-11-30,1.0186,1.0286,0.9971,1.0262
2010-12-31,1.0243,1.0272,0.9921,0.9975
2011-01-31,0.9931,1.0057,0.9832,1.0007
2011-02-28,1.0009,1.001,0.9708,0.9716
2011-03-31,0.9709,0.9974,0.9663,0.9697
2011-04-29,0.9696,0.9721,0.944,0.9446
2011-05-31,0.945,0.9816,0.9442,0.9682
2011-06-30,0.9678,0.9912,0.9623,0.9637
2011-07-29,0.9643,0.9778,0.9403,0.9554
2011-08-31,0.9544,1.0009,0.9487,0.9782
2011-09-30,0.9782,1.0502,0.9734,1.05
2011-10-31,1.0469,1.0657,0.989,0.9995
2011-11-30,0.9984,1.0523,0.9956,1.0181
2011-12-30,1.0178,1.0423,1.005,1.0211
2012-01-31,1.0209,1.0319,0.9962,1.0024
2012-02-29,1.0028,1.0051,0.9845,0.9896
2012-03-30,0.9897,1.0034,0.984,0.9986
2012-04-30,0.9956,1.0052,0.9798,0.9868
2012-05-31,0.9869,1.0366,0.9824,1.0324
2012-06-29,1.0336,1.0446,1.0156,1.0165
2012-07-31,1.0161,1.0249,0.9999,1.003
2012-08-31,1.0034,1.0084,0.984,0.9859
2012-09-28,0.9865,0.9918,0.963,0.9833
2012-10-31,0.9838,1.0019,0.9732,0.9999
2012-11-30,1.0,1.0056,0.9871,0.9943
2012-12-31,0.9931,0.997,0.9821,0.9919
2013-01-31,0.9919,1.01,0.9814,0.9972
2013-02-28,0.9972,1.0313,0.9931,1.0306
2013-03-29,1.0304,1.0342,1.0144,1.0176
2013-04-30,1.0168,1.0293,1.0056,1.0068
2013-05-31,1.0071,1.042,1.0009,1.0367
2013-06-28,1.036,1.0555,1.0135,1.0508
2013-07-31,1.0521,1.0608,1.0248,1.0278
2013-08-30,1.0278,1.0567,1.0264,1.0537
2013-09-30,1.0527,1.0558,1.0183,1.0313
2013-10-31,1.0313,1.0494,1.027,1.0434
2013-11-29,1.0435,1.0627,1.0397,1.061
2013-12-31,1.062,1.0736,1.0559,1.062
