Date,Open,High,Low,Close,Adj Close,Volume
12/31/2013,102.290001,102.550003,101.169998,101.860001,81.098915,7218600
1/2/2014,101.720001,102.389999,101.690002,102.169998,81.345695,8580800
1/3/2014,101.809998,102.449997,101.760002,102.169998,81.345695,4083800
1/6/2014,102.379997,103,102.370003,102.599998,81.688095,7796200
1/7/2014,102.82,102.989998,102.559998,102.860001,81.895065,4428100
1/8/2014,102.449997,102.690002,102.099998,102.580002,81.672127,8513000
1/9/2014,102.970001,103.209999,102.510002,103.18,82.149864,6991100
1/10/2014,103.769997,104.540001,103.690002,104.410004,83.12915,13197400
1/13/2014,104.510002,105.139999,104.470001,104.93,83.543228,9667400
1/14/2014,104.650002,104.830002,104.389999,104.449997,83.161011,10343100
1/15/2014,104.040001,104.510002,103.93,104.339996,83.07341,7507500
1/16/2014,104.849998,105.07,104.720001,105.040001,83.63073,7137700
1/17/2014,104.860001,105.519997,104.790001,105.480003,83.981102,7588600
1/21/2014,105.449997,105.739998,105.400002,105.559998,84.044785,6436000
1/22/2014,105.370003,105.75,105.239998,105.300003,83.837776,4646700
1/23/2014,105.879997,107.089996,105.879997,106.790001,85.024063,12960600
1/24/2014,107.190002,107.489998,106.989998,107.480003,85.573456,11122200
1/27/2014,107.220001,107.599998,106.699997,106.730003,84.976311,9218200
1/28/2014,106.910004,106.989998,106.550003,106.989998,85.183266,5661500
1/29/2014,107.370003,108.150002,106.989998,107.870003,85.883919,11709400
1/30/2014,107.470001,107.669998,107.110001,107.559998,85.637169,5956900
1/31/2014,108.199997,108.410004,107.849998,108.279999,86.210388,14690900
2/3/2014,107.790001,109.339996,107.610001,109.32,87.260841,20780300
2/4/2014,108.519997,108.669998,107.970001,108.160004,86.334892,9573500
2/5/2014,107.690002,107.779999,107.010002,107.160004,85.536705,10312200
2/6/2014,106.970001,107.019997,106.519997,106.699997,85.169502,5708700
2/7/2014,106.459999,107.220001,106.440002,106.790001,85.241325,7039200
2/10/2014,106.610001,107.120003,106.57,107.089996,85.480812,4370500
2/11/2014,106.610001,106.690002,106.160004,106.470001,84.985939,5904900
2/12/2014,106.169998,106.209999,105.620003,105.919998,84.546921,6723300
2/13/2014,106.589996,106.730003,106.300003,106.519997,85.025848,6874600
2/14/2014,106.57,106.639999,106.269997,106.580002,85.073784,4989100
2/18/2014,106.660004,107.199997,106.620003,106.82,85.265312,4855800
2/19/2014,107.18,107.18,106.300003,106.370003,84.906105,5522500
2/20/2014,106.32,106.629997,105.690002,106.110001,84.698524,5103200
2/21/2014,105.949997,106.68,105.949997,106.669998,85.145599,5250700
2/24/2014,106.699997,106.739998,106.169998,106.400002,84.930061,3816700
2/25/2014,106.910004,107.360001,106.889999,107.349998,85.688324,6225400
2/26/2014,107.309998,107.919998,107.239998,107.919998,86.143333,7203900
2/27/2014,108.279999,108.559998,108.099998,108.510002,86.614273,5394700
2/28/2014,108.279999,108.739998,107.779999,108.57,86.66214,8462600
3/3/2014,108.879997,109.18,108.639999,109.029999,87.240631,11089400
3/4/2014,108.349998,108.349998,107.360001,107.389999,85.928398,8068100
3/5/2014,107.339996,107.779999,107.199997,107.620003,86.112411,4798500
3/6/2014,106.760002,106.970001,106.519997,106.559998,85.264313,7418200
3/7/2014,105.639999,106.169998,105.599998,105.889999,84.728195,8270300
3/10/2014,105.940002,106.110001,105.779999,106.040001,84.848228,3744300
3/11/2014,105.980003,106.339996,105.779999,106.32,85.072235,3815700
3/12/2014,106.919998,107.260002,106.779999,107.059998,85.664375,6430500
3/13/2014,106.699997,108.529999,106.650002,108.5,86.816635,11815500
3/14/2014,108.970001,108.980003,108.32,108.519997,86.832565,9232800
3/17/2014,108.18,108.300003,107.669998,107.709999,86.184479,7381900
3/18/2014,107.68,108.150002,107.599998,108.099998,86.496521,4819500
3/19/2014,107.919998,107.980003,106.809998,107.260002,85.824448,11557600
3/20/2014,107.089996,107.629997,106.989998,107.07,85.672356,5224400
3/21/2014,107.410004,108.32,107.370003,108.230003,86.600571,8986200
3/24/2014,108.050003,109.089996,107.949997,109,87.21666,7536400
3/25/2014,108.410004,108.82,108.169998,108.589996,86.888634,5032000
3/26/2014,108.550003,109.480003,108.480003,109.440002,87.568748,7147200
3/27/2014,109.639999,110.389999,109.419998,109.989998,88.00882,9772200
3/28/2014,109.860001,109.889999,109.019997,109.370003,87.512756,6027000
3/31/2014,108.739998,111.07,108.339996,109.099998,87.296684,7488400
4/1/2014,108.260002,108.360001,107.839996,107.889999,86.550613,9067300
4/2/2014,107.389999,107.550003,107.169998,107.269997,86.053268,6887200
4/3/2014,107.519997,107.940002,107.440002,107.739998,86.430305,4937400
4/4/2014,107.870003,108.690002,107.849998,108.459999,87.007889,8977500
4/7/2014,108.620003,109.290001,108.599998,109.110001,87.529366,7562500
4/8/2014,109.029999,109.470001,108.720001,109.370003,87.737907,4213800
4/9/2014,108.879997,109.349998,108.639999,108.830002,87.304703,5771500
4/10/2014,108.919998,110.220001,108.900002,109.839996,88.114922,12706400
4/11/2014,110.540001,110.790001,110.129997,110.730003,88.828888,10267000
4/14/2014,110.480003,110.699997,110.300003,110.440002,88.596268,4142600
4/15/2014,110.610001,111.510002,110.349998,111.129997,89.149818,7752000
4/16/2014,110.43,111.269997,110.379997,111.269997,89.262138,5523000
4/17/2014,111.370003,111.449997,109.699997,110.050003,88.283424,8622500
4/21/2014,110.370003,110.620003,109.839996,109.959999,88.211182,4316300
4/22/2014,109.660004,110.489998,109.610001,110.330002,88.508011,5748700
4/23/2014,110.599998,111.050003,110.529999,110.959999,89.013405,5748600
4/24/2014,110.449997,111.209999,110.449997,111.169998,89.18187,6337800
4/25/2014,111.489998,111.989998,111.32,111.330002,89.310226,5976500
4/28/2014,111.110001,111.279999,110.550003,110.790001,88.877037,7606000
4/29/2014,110.169998,110.730003,110.040001,110.639999,88.756699,5235200
4/30/2014,110.720001,111.260002,110.379997,111.099998,89.125748,7721400
5/1/2014,110.879997,112.080002,110.839996,112.019997,90.081856,11556500
5/2/2014,111.540001,113.099998,111.300003,112.709999,90.636719,12702100
5/5/2014,112.760002,112.809998,111.889999,112.029999,90.089905,8043000
5/6/2014,112.110001,112.699997,112.040001,112.480003,90.451828,6522600
5/7/2014,112.309998,112.57,111.940002,112.080002,90.130135,8199200
5/8/2014,112.339996,112.760002,111.459999,111.599998,89.744125,10878800
5/9/2014,111.529999,111.809998,110.980003,111.239998,89.45462,6000600
5/12/2014,111.010002,111.129997,110.540001,110.790001,89.092758,4563800
5/13/2014,111.440002,111.75,111.330002,111.75,89.864761,5501000
5/14/2014,112.629997,113.230003,112.559998,112.959999,90.837791,8851400
5/15/2014,113.779999,114.410004,113.599998,113.860001,91.561523,12627900
5/16/2014,113.610001,114,113.419998,113.540001,91.304207,5019200
5/19/2014,113.93,113.959999,112.620003,112.699997,90.628754,7403300
5/20/2014,112.599998,113.480003,112.589996,112.949997,90.829758,6549800
5/21/2014,112.220001,112.400002,111.870003,112.260002,90.274879,8224600
5/22/2014,112.260002,112.400002,111.790001,112.099998,90.146225,6495700
5/23/2014,112.519997,112.910004,112.449997,112.699997,90.628754,3835000
5/27/2014,112.849998,113.400002,112.400002,113.360001,91.159447,6658300
5/28/2014,114.099998,114.839996,114.089996,114.760002,92.28524,10361000
5/29/2014,114.870003,115.190002,114.129997,114.150002,91.794746,10692000
5/30/2014,113.959999,114.400002,113.809998,114.099998,91.754547,6518900
6/2/2014,113.040001,113.68,112.550003,112.959999,91.072418,11728200
6/3/2014,112.410004,112.540001,111.510002,111.57,89.951782,12694100
6/4/2014,111.760002,111.82,111.269997,111.540001,89.927612,7882000
6/5/2014,111.129997,111.970001,111.019997,111.589996,89.967865,6915600
6/6/2014,112.129997,112.410004,111.489998,111.589996,89.967865,7832800
6/9/2014,111.449997,111.639999,111.199997,111.43,89.838905,5162800
6/10/2014,111.040001,111.269997,110.830002,111.019997,89.508339,5986000
6/11/2014,111.260002,111.540001,110.849998,111.220001,89.669609,5569700
6/12/2014,111.300003,112.349998,111,112.209999,90.467781,9775900
6/13/2014,111.57,112.620003,111.529999,112.150002,90.41935,5412500
6/16/2014,112.209999,112.629997,112.099998,112.43,90.645119,5184600
6/17/2014,112.07,112.089996,111.480003,111.540001,89.927612,6668800
6/18/2014,111.800003,112.760002,111.559998,112.400002,90.620972,11256500
6/19/2014,112.510002,112.559998,110.739998,110.959999,89.459969,14215500
6/20/2014,110.970001,111.800003,110.900002,111.800003,90.137222,7319100
