timestamp,Open,High,Low,Close
2014-01-31,1.2269,1.2392,1.221,1.2223
2014-02-28,1.2219,1.2257,1.2132,1.2143
2014-03-31,1.2113,1.2234,1.2103,1.2177
2014-04-30,1.2176,1.2247,1.214,1.2204
2014-05-30,1.22,1.2236,1.2161,1.2197
2014-06-30,1.2205,1.2225,1.2136,1.2141
2014-07-31,1.2142,1.2176,1.2115,1.2167
2014-08-29,1.2167,1.2176,1.2022,1.206
2014-09-30,1.206,1.2116,1.2045,1.2062
2014-10-31,1.2062,1.2137,1.2049,1.2051
2014-11-28,1.2061,1.2062,1.20049,1.2023
2014-12-31,1.20309,1.20972,1.19885,1.2024
2015-01-30,1.2024,1.20355,0.85972,1.03842
2015-02-27,1.04404,1.08121,1.0398,1.06655
2015-03-31,1.06624,1.07611,1.0415,1.04333
2015-04-30,1.04305,1.05238,1.023,1.04638
2015-05-29,1.04644,1.05062,1.02756,1.03341
2015-06-30,1.03144,1.05739,1.029,1.0415
2015-07-31,1.04131,1.069,1.036,1.06108
2015-08-31,1.06105,1.0962,1.05872,1.08368
2015-09-30,1.08331,1.10502,1.07963,1.08808
2015-10-30,1.08816,1.095,1.075,1.08733
2015-11-30,1.08758,1.09272,1.07335,1.08715
2015-12-31,1.08722,1.09395,1.075,1.0876
2016-01-29,1.0876,1.11653,1.082,1.10656
2016-02-29,1.10859,1.11995,1.0808,1.08597
2016-03-31,1.086,1.10225,1.081,1.09376
2016-04-29,1.0937,1.10169,1.084,1.09815
2016-05-31,1.09892,1.11288,1.095,1.10577
2016-06-30,1.10578,1.11059,1.06204,1.08423
2016-07-29,1.08429,1.0945,1.0788,1.08295
2016-08-31,1.0832,1.09789,1.079,1.09777
2016-09-30,1.09772,1.10009,1.0808,1.09176
2016-10-31,1.09176,1.09755,1.079,1.08554
2016-11-30,1.08555,1.08574,1.068,1.07711
2016-12-30,1.07723,1.08976,1.067,1.07055
2017-01-31,1.0712,1.0751,1.06354,1.06801
2017-02-28,1.06801,1.07108,1.06202,1.06382
2017-03-31,1.06384,1.08251,1.063,1.06957
2017-04-28,1.0692,1.08697,1.06544,1.0827
2017-05-31,1.08427,1.09873,1.07878,1.08808
2017-06-30,1.08764,1.0963,1.08286,1.09581
2017-07-31,1.09512,1.14551,1.0919,1.1443
2017-08-31,1.1443,1.15378,1.1256,1.14307
2017-09-29,1.14307,1.16235,1.13549,1.14382
2017-10-31,1.14378,1.17114,1.138,1.16164
2017-11-30,1.16168,1.17232,1.15392,1.17025
2017-12-29,1.17029,1.17768,1.15964,1.16827
2018-01-31,1.16885,1.1833,1.15367,1.15641
2018-02-28,1.15596,1.164,1.14453,1.15133
2018-03-30,1.1513,1.18033,1.149,1.1752
2018-04-30,1.17549,1.20054,1.17326,1.19682
2018-05-31,1.19682,1.19804,1.13667,1.15201
2018-06-29,1.15156,1.16568,1.1478,1.15691
2018-07-31,1.15587,1.1714,1.153,1.15731
2018-08-31,1.15691,1.1604,1.12345,1.12355
2018-09-28,1.12443,1.14149,1.11789,1.13949
2018-10-31,1.13871,1.15014,1.131,1.14094
2018-11-30,1.1405,1.14703,1.12566,1.12914
2018-12-31,1.13275,1.1376,1.12104,1.12515
2019-01-31,1.1356,1.1496,1.11809,1.13807
2019-02-28,1.13807,1.14441,1.13066,1.1341
2019-03-29,1.13371,1.1385,1.11542,1.11592
2019-04-30,1.11683,1.14765,1.11628,1.14279
2019-05-31,1.1428,1.14398,1.11667,1.11677
2019-06-28,1.11694,1.12643,1.1054,1.1097
2019-07-31,1.1132,1.1172,1.09576,1.1006
2019-08-30,1.10061,1.10195,1.08314,1.0876
2019-09-30,1.08654,1.10189,1.08068,1.0872
2019-10-31,1.08735,1.10591,1.08471,1.10043
2019-11-29,1.10045,1.10349,1.08582,1.1019
2019-12-31,1.10195,1.10335,1.08343,1.08537
2020-01-31,1.08616,1.0878,1.06609,1.06835
2020-02-28,1.06831,1.07281,1.05812,1.06464
2020-03-31,1.0647,1.07098,1.05199,1.06035
2020-04-30,1.06035,1.06115,1.05035,1.05745
2020-05-29,1.05749,1.07258,1.0499,1.06716
2020-06-30,1.06755,1.09155,1.06237,1.0638
2020-07-31,1.06395,1.08381,1.0601,1.07535
2020-08-31,1.07696,1.08493,1.0718,1.07884
2020-09-30,1.07887,1.08777,1.0723,1.07894
2020-10-30,1.07912,1.08055,1.0667,1.06762
2020-11-30,1.0677,1.08715,1.0656,1.08332
2020-12-31,1.08333,1.08921,1.0732,1.0809
2021-01-29,1.08093,1.0868,1.0736,1.08033
2021-02-26,1.07929,1.10977,1.07814,1.09678
2021-03-31,1.09686,1.11518,1.09565,1.1061
2021-04-30,1.1066,1.11183,1.09679,1.09727
2021-05-31,1.09771,1.10284,1.0923,1.0987
2021-06-30,1.0987,1.10025,1.08669,1.0966
2021-07-30,1.09657,1.09868,1.07366,1.07426
2021-08-31,1.07458,1.08404,1.06915,1.0806
2021-09-30,1.08064,1.0938,1.07789,1.0788
2021-10-29,1.0784,1.08084,1.05649,1.05845
2021-11-30,1.05835,1.06043,1.0386,1.0417
2021-12-31,1.0413,1.04667,1.03218,1.03671
2022-01-31,1.03658,1.05117,1.02953,1.041
2022-02-28,1.04099,1.06116,1.0273,1.0286
2022-03-31,1.02827,1.04024,0.99691,1.02099
2022-04-29,1.02111,1.03711,1.00843,1.02586
2022-05-31,1.02564,1.05155,1.0224,1.02941
2022-06-30,1.02943,1.05141,0.99409,1.0007
2022-07-29,1.00083,1.00465,0.9694,0.97264
2022-08-31,0.97279,0.98342,0.95479,0.98237
2022-09-30,0.98241,0.98664,0.94033,0.96695
2022-10-31,0.96636,0.99554,0.9638,0.98935
2022-11-30,0.98933,0.99366,0.97167,0.9838
2022-12-30,0.98371,0.99241,0.9813,0.98984
