timestamp,Open,High,Low,Close
2014-01-31,0.7943,0.82,0.7724,0.7928
2014-02-28,0.7944,0.8173,0.783,0.7851
2014-03-31,0.7828,0.8249,0.7815,0.8189
2014-04-30,0.8187,0.8321,0.8115,0.817
2014-05-30,0.8169,0.8388,0.8112,0.8324
2014-06-30,0.8333,0.8479,0.8273,0.8357
2014-07-31,0.8361,0.8547,0.8318,0.8447
2014-08-29,0.8446,0.8575,0.8357,0.8569
2014-09-30,0.8566,0.8739,0.8269,0.8352
2014-10-31,0.8352,0.848,0.8201,0.8461
2014-11-28,0.8438,0.84486,0.8167,0.8194
2014-12-31,0.8195,0.82446,0.7824,0.81187
2015-01-30,0.81146,0.84076,0.5634,0.7137
2015-02-27,0.7167,0.75025,0.7056,0.7443
2015-03-31,0.74434,0.77439,0.7361,0.74034
2015-04-30,0.74029,0.76731,0.7209,0.73725
2015-05-29,0.73719,0.74832,0.7146,0.71783
2015-06-30,0.71798,0.73117,0.70545,0.71982
2015-07-31,0.71986,0.7262,0.6937,0.7062
2015-08-31,0.70682,0.73086,0.65291,0.68702
2015-09-30,0.68702,0.70011,0.66964,0.68179
2015-10-30,0.68179,0.71394,0.6751,0.70506
2015-11-30,0.70298,0.74544,0.70165,0.74328
2015-12-31,0.74328,0.75489,0.70372,0.7316
2016-01-29,0.7316,0.7316,0.6801,0.72424
2016-02-29,0.72296,0.72674,0.6749,0.71332
2016-03-31,0.71332,0.75551,0.7085,0.73705
2016-04-29,0.73697,0.75976,0.7148,0.72977
2016-05-31,0.7298,0.7365,0.7058,0.71884
2016-06-30,0.71891,0.73661,0.7026,0.72756
2016-07-29,0.72744,0.7552,0.7236,0.73703
2016-08-31,0.73653,0.75703,0.72372,0.73968
2016-09-30,0.73968,0.75004,0.724,0.74414
2016-10-31,0.7438,0.7665,0.73833,0.75298
2016-11-30,0.75294,0.76491,0.7238,0.75098
2016-12-30,0.75101,0.76274,0.72655,0.73327
2017-01-31,0.73404,0.76351,0.7305,0.74991
2017-02-28,0.74984,0.78071,0.7471,0.76975
2017-03-31,0.76987,0.77526,0.7468,0.76549
2017-04-28,0.76517,0.76525,0.7387,0.74459
2017-05-31,0.74403,0.75221,0.71774,0.71877
2017-06-30,0.71868,0.74308,0.7138,0.73757
2017-07-31,0.73722,0.77612,0.72688,0.77358
2017-08-31,0.77362,0.77793,0.7501,0.76181
2017-09-29,0.76181,0.77968,0.7568,0.75875
2017-10-31,0.75961,0.77213,0.7552,0.76314
2017-11-30,0.76314,0.77207,0.7424,0.74374
2017-12-29,0.74371,0.76952,0.74151,0.76055
2018-01-31,0.75968,0.77292,0.7484,0.75054
2018-02-28,0.7504,0.75108,0.7261,0.73277
2018-03-30,0.73289,0.74837,0.7234,0.73186
2018-04-30,0.73287,0.75674,0.72923,0.74594
2018-05-31,0.74594,0.75831,0.7389,0.7453
2018-06-29,0.74531,0.75746,0.72814,0.7326
2018-07-31,0.73296,0.74475,0.7267,0.73404
2018-08-31,0.73404,0.74018,0.695,0.6961
2018-09-28,0.6968,0.70951,0.6868,0.70852
2018-10-31,0.70935,0.71536,0.6962,0.71364
2018-11-30,0.7137,0.73423,0.7128,0.72837
2018-12-31,0.73558,0.73769,0.6895,0.6899
2019-01-31,0.6899,0.72417,0.66301,0.72299
2019-02-28,0.723,0.72622,0.70638,0.70795
2019-03-29,0.70805,0.71522,0.7016,0.70551
