timestamp,Open,High,Low,Close
2014-01-31,1.3741,1.3775,1.3479,1.3487
2014-02-28,1.3481,1.3823,1.3476,1.3797
2014-03-31,1.3757,1.3964,1.3706,1.3773
2014-04-30,1.3773,1.3904,1.3675,1.3863
2014-05-30,1.3864,1.399,1.3587,1.3634
2014-06-30,1.3629,1.3695,1.3506,1.3692
2014-07-31,1.3693,1.3696,1.3368,1.3387
2014-08-29,1.3388,1.3443,1.3131,1.3133
2014-09-30,1.3129,1.3159,1.2572,1.263
2014-10-31,1.263,1.2875,1.2489,1.2521
2014-11-28,1.2506,1.26002,1.2365,1.2451
2014-12-31,1.24462,1.25699,1.20948,1.20959
2015-01-30,1.2097,1.21075,1.10966,1.12859
2015-02-27,1.13116,1.15338,1.1173,1.11865
2015-03-31,1.11814,1.12405,1.0461,1.07393
2015-04-30,1.07396,1.12662,1.0519,1.12109
2015-05-29,1.12109,1.14667,1.0817,1.09908
2015-06-30,1.09681,1.14362,1.0885,1.11288
2015-07-31,1.11288,1.12159,1.0807,1.09804
2015-08-31,1.09754,1.1714,1.0846,1.12177
2015-09-30,1.12178,1.14602,1.1085,1.11715
2015-10-30,1.11713,1.14952,1.0896,1.1011
2015-11-30,1.10322,1.1053,1.0555,1.05714
2015-12-31,1.05714,1.106,1.05216,1.08584
2016-01-29,1.0863,1.09846,1.0708,1.0827
2016-02-29,1.0829,1.13763,1.08124,1.08837
2016-03-31,1.08841,1.14119,1.08218,1.13778
2016-04-29,1.1378,1.14648,1.12153,1.14485
2016-05-31,1.14542,1.16163,1.10959,1.11315
2016-06-30,1.11315,1.1428,1.09108,1.1099
2016-07-29,1.10996,1.11974,1.095,1.1175
2016-08-31,1.11711,1.13663,1.1044,1.11606
2016-09-30,1.11606,1.13271,1.112,1.12403
2016-10-31,1.12353,1.12416,1.0848,1.09719
2016-11-30,1.09722,1.12996,1.0516,1.05962
2016-12-30,1.05959,1.08735,1.035,1.0516
2017-01-31,1.0518,1.08123,1.03394,1.07954
2017-02-28,1.07957,1.08288,1.0492,1.05728
2017-03-31,1.05725,1.09061,1.0493,1.0663
2017-04-28,1.06712,1.09509,1.0568,1.08932
2017-05-31,1.09023,1.12683,1.0837,1.12387
2017-06-30,1.12387,1.14456,1.11168,1.1427
2017-07-31,1.14252,1.18457,1.1311,1.1831
2017-08-31,1.18308,1.20704,1.16618,1.19128
2017-09-29,1.19128,1.20924,1.1716,1.1813
2017-10-31,1.18107,1.188,1.1572,1.16495
2017-11-30,1.16494,1.19612,1.1553,1.18895
2017-12-29,1.18895,1.20255,1.1716,1.1994
2018-01-31,1.2002,1.25378,1.1914,1.24121
2018-02-28,1.24123,1.25556,1.2186,1.21924
2018-03-30,1.2192,1.24765,1.2153,1.2323
2018-04-30,1.23172,1.24137,1.2053,1.20805
2018-05-31,1.20805,1.20842,1.1509,1.17048
2018-06-29,1.17049,1.18518,1.1507,1.16839
2018-07-31,1.16736,1.17908,1.1574,1.16865
2018-08-31,1.16863,1.17335,1.13,1.1599
2018-09-28,1.15974,1.18153,1.1525,1.16
2018-10-31,1.16047,1.16246,1.13,1.13168
2018-11-30,1.1317,1.14997,1.1214,1.13192
2018-12-31,1.13317,1.14859,1.1268,1.1466
2019-01-31,1.1465,1.15698,1.1288,1.14459
2019-02-28,1.14459,1.14885,1.1233,1.13709
2019-03-29,1.13709,1.14482,1.1175,1.1217
2019-04-30,1.12218,1.13239,1.1109,1.12109
2019-05-31,1.12111,1.12648,1.1106,1.11686
2019-06-28,1.11716,1.14122,1.1159,1.13733
2019-07-31,1.13685,1.13711,1.1059,1.1079
