timestamp,Open,High,Low,Close
2014-01-31,174.18,174.83,167.66,167.76
2014-02-28,167.44,171.85,163.92,170.39
2014-03-31,169.58,173.5,167.78,172.0
2014-04-30,171.95,173.12,169.53,172.48
2014-05-30,172.46,173.41,169.54,170.52
2014-06-30,170.61,174.06,170.45,173.32
2014-07-31,173.34,175.34,172.59,173.57
2014-08-29,173.58,173.82,170.46,172.73
2014-09-30,172.76,180.64,169.35,177.72
2014-10-31,177.73,179.82,168.07,179.65
2014-11-28,179.9,186.127,179.66,185.664
2014-12-31,185.78999,189.709,181.571,186.44
2015-01-30,186.44,187.312,175.72301,177.0
2015-02-27,176.74001,185.02699,175.478,184.55
2015-03-31,184.64999,184.92101,176.45599,177.92599
2015-04-30,177.92599,184.153,174.85001,183.371
2015-05-29,183.371,190.718,180.922,189.87
2015-06-30,189.84,195.883,188.515,191.98199
2015-07-31,192.0,194.592,184.97,193.51
2015-08-31,193.69,195.28,183.194,186.043
2015-09-30,186.057,188.308,180.11,181.363
2015-10-30,181.365,186.728,180.63,186.12
2015-11-30,186.155,188.81,184.22,185.501
2015-12-31,185.51,186.346,176.93,177.12
2016-01-29,177.21,177.47,163.954,172.5
2016-02-29,172.798,175.016,154.704,156.434
2016-03-31,156.436,164.099,156.19,161.685
2016-04-29,161.7,162.815,151.63,155.43
2016-05-31,155.67,163.893,153.62,160.494
2016-06-30,160.492,160.663,133.224,137.346
2016-07-29,137.34,143.24,128.747,135.03
2016-08-31,135.47,136.262,129.094,135.817
2016-09-30,135.817,138.836,129.61,131.52
2016-10-31,131.222,132.234,122.841,128.288
2016-11-30,128.276,143.257,126.47,143.08
2016-12-30,143.089,148.459,142.15,144.37
2017-01-31,144.42,145.399,136.437,141.694
2017-02-28,141.691,144.13,138.52,139.661
2017-03-31,139.66,140.756,137.493,139.76
2017-04-28,139.711,144.501,135.579,144.39
2017-05-31,143.899,148.112,141.469,142.635
2017-06-30,142.649,146.551,138.65,146.42
2017-07-31,146.162,147.778,144.0,145.593
2017-08-31,145.602,146.807,139.276,142.426
2017-09-29,142.425,152.862,141.15,150.73
2017-10-31,150.885,151.395,146.96,150.994
2017-11-30,150.98,152.412,146.95,152.247
2017-12-29,152.243,153.411,149.38,152.13
2018-01-31,152.04,156.089,150.16,155.021
2018-02-28,155.02,156.611,146.67,146.712
2018-03-30,146.71,150.62,144.96,148.95
2018-04-30,149.172,153.854,148.36,150.464
2018-05-31,150.464,150.634,143.179,144.659
2018-06-29,144.66,148.117,143.75,146.19
2018-07-31,146.18,149.315,145.16,146.588
2018-08-31,146.602,147.148,139.87,143.88
2018-09-28,143.71,149.717,142.56,148.15
2018-10-31,148.229,149.513,142.75,144.233
2018-11-30,144.234,149.489,143.992,144.81
2018-12-31,144.835,145.515,139.352,139.88
2019-01-31,139.7,144.843,131.552,142.641
2019-02-28,142.68,148.27,140.98,147.713
2019-03-29,147.706,148.874,143.69,144.61
2019-04-30,144.44,147.197,143.74,145.292
2019-05-31,145.25,146.508,136.6,136.77
2019-06-28,136.704,138.329,135.35,136.91
2019-07-31,137.774,137.774,131.58,132.217
2019-08-30,132.217,132.555,126.52,129.27
2019-09-30,129.05,135.75,126.64,132.807
2019-10-31,132.81,141.505,130.4,139.712
2019-11-29,139.71,141.858,139.288,141.59
2019-12-31,141.398,147.96,140.81,144.14
2020-01-31,144.14,144.61,140.805,143.08
2020-02-28,142.775,144.959,137.52,138.55
2020-03-31,137.44,139.184,123.991,133.557
2020-04-30,133.579,135.752,131.88,134.772
2020-05-29,134.784,135.078,129.45,133.125
2020-06-30,133.006,139.744,131.74,133.784
2020-07-31,133.784,139.202,132.92,138.591
2020-08-31,138.573,142.042,137.72,141.48
2020-09-30,141.506,142.716,133.013,136.171
2020-10-30,136.167,137.829,134.37,135.538
2020-11-30,135.102,139.857,134.844,138.93
2020-12-31,138.915,141.25,136.76,141.084
2021-01-29,141.084,143.953,139.48,143.426
2021-02-26,143.63,150.444,142.81,148.351
2021-03-31,148.389,152.783,148.08,152.57
2021-04-30,152.56,153.419,149.03,151.087
2021-05-31,150.947,156.079,150.887,155.67
2021-06-30,155.681,155.937,151.29,153.61
2021-07-30,153.592,154.073,148.44,152.445
2021-08-31,152.338,153.314,149.16,151.3
2021-09-30,151.295,152.851,148.92,149.921
2021-10-29,149.922,158.235,149.2,155.998
2021-11-30,156.101,156.497,149.7,150.449
2021-12-31,150.454,156.016,148.95,155.668
2022-01-31,155.675,157.775,152.88,154.79
2022-02-28,154.743,158.067,153.338,154.283
2022-03-31,154.206,164.644,150.95,159.85
2022-04-29,159.832,168.425,159.489,163.249
2022-05-31,163.353,163.888,155.57,162.128
2022-06-30,162.119,168.729,159.96,165.227
2022-07-29,165.243,166.33,160.36,162.225
2022-08-31,162.193,163.971,159.42,161.532
2022-09-30,161.54,167.821,148.64,161.574
2022-10-31,161.867,172.129,159.7,170.593
2022-11-30,170.593,170.951,163.022,166.459
2022-12-30,166.486,169.276,157.81,158.582
