timestamp,Open,High,Low,Close
2014-01-31,105.26,105.43,101.77,102.05
2014-02-28,101.99,102.8,100.78,101.77
2014-03-31,101.47,103.73,101.19,103.21
2014-04-30,103.2,104.11,101.34,102.22
2014-05-30,102.21,102.99,100.84,101.77
2014-06-30,101.8,102.79,101.23,101.3
2014-07-31,101.29,103.0,101.06,102.8
2014-08-29,102.8,104.26,101.52,104.07
2014-09-30,104.16,109.83,104.1,109.6
2014-10-31,109.6,112.46,105.31,112.3
2014-11-28,112.71,118.977,112.58,118.63
2014-12-31,118.834,121.841,115.55,119.66
2015-01-30,119.77,120.741,115.83,117.45
2015-02-27,117.117,120.482,116.85,119.56
2015-03-31,119.691,122.023,118.3,119.993
2015-04-30,119.993,120.845,118.47,119.472
2015-05-29,119.472,124.459,118.86,124.1
2015-06-30,124.177,125.855,121.92,122.421
2015-07-31,122.421,124.582,120.39,123.85
2015-08-31,123.941,125.28,116.148,121.205
2015-09-30,121.204,121.329,118.57,119.932
2015-10-30,119.928,121.487,118.035,120.608
2015-11-30,120.474,123.755,120.222,123.146
2015-12-31,123.145,123.67,119.959,120.209
2016-01-29,120.203,121.689,115.966,121.14
2016-02-29,121.388,121.51,110.963,112.326
2016-03-31,112.329,114.553,110.632,112.532
2016-04-29,112.532,112.581,106.248,106.282
2016-05-31,106.685,111.45,105.51,110.736
2016-06-30,110.741,110.832,98.989,103.183
2016-07-29,103.183,107.494,99.996,102.047
2016-08-31,102.471,103.532,99.516,103.324
2016-09-30,103.325,104.32,100.06,101.32
2016-10-31,101.454,105.532,101.173,104.849
2016-11-30,104.849,114.541,101.157,114.37
2016-12-30,114.373,118.665,112.942,116.95
2017-01-31,116.935,118.611,112.046,112.666
2017-02-28,112.666,114.958,111.57,112.84
2017-03-31,112.844,115.505,110.077,111.383
2017-04-28,111.332,111.779,108.099,111.495
2017-05-31,111.292,114.373,110.211,110.833
2017-06-30,110.829,112.928,108.811,112.36
2017-07-31,112.277,114.496,110.177,110.306
2017-08-31,110.301,111.051,108.26,110.054
2017-09-29,110.05,113.257,107.29,112.428
2017-10-31,112.631,114.452,111.63,113.641
2017-11-30,113.641,114.735,110.82,112.667
2017-12-29,112.669,113.751,111.401,112.614
2018-01-31,112.67,113.387,108.26,109.193
2018-02-28,109.191,110.482,105.52,106.654
2018-03-30,106.651,107.292,104.61,106.248
2018-04-30,106.302,109.539,105.63,109.267
2018-05-31,109.271,111.396,108.08,108.773
2018-06-29,108.773,110.943,108.7,110.67
2018-07-31,110.702,113.176,110.25,111.767
2018-08-31,111.767,112.152,109.74,111.02
2018-09-28,111.183,113.712,110.36,113.66
2018-10-31,113.746,114.55,111.35,112.932
2018-11-30,112.932,114.214,112.27,113.545
2018-12-31,113.719,113.823,109.522,109.63
2019-01-31,109.92,109.999,104.707,108.836
2019-02-28,108.836,111.494,108.7,111.383
2019-03-29,111.382,112.137,109.69,110.82
2019-04-30,110.94,112.401,110.8,111.449
2019-05-31,111.451,111.699,108.225,108.27
2019-06-28,108.195,108.801,106.75,107.82
2019-07-31,108.489,109.0,107.18,108.732
2019-08-30,108.738,109.318,104.78,106.28
2019-09-30,106.115,108.477,105.71,108.069
2019-10-31,108.072,109.287,106.47,108.031
2019-11-29,108.031,109.67,107.87,109.48
2019-12-31,109.509,109.727,108.4,108.69
2020-01-31,108.63,110.29,107.63,108.36
2020-02-28,108.35,112.228,107.48,108.056
2020-03-31,107.378,111.716,101.178,107.759
2020-04-30,107.759,109.382,106.33,107.116
2020-05-29,107.112,108.088,105.96,107.783
2020-06-30,107.735,109.851,106.04,107.948
2020-07-31,107.949,108.165,104.14,105.922
2020-08-31,105.784,107.05,105.07,105.88
2020-09-30,105.881,106.552,103.942,105.426
2020-10-30,105.426,106.11,103.98,104.662
2020-11-30,104.496,105.647,103.14,104.299
2020-12-31,104.297,104.751,102.85,103.259
2021-01-29,103.248,104.939,102.56,104.657
2021-02-26,104.716,106.693,104.38,106.504
2021-03-31,106.53,110.967,106.34,110.714
2021-04-30,110.72,110.847,107.45,109.318
2021-05-31,109.286,110.199,108.31,109.562
2021-06-30,109.575,111.122,109.16,111.073
2021-07-30,111.076,111.658,109.03,109.615
2021-08-31,109.621,110.801,108.69,109.989
2021-09-30,109.991,112.078,109.08,111.283
2021-10-29,111.283,114.7,110.79,114.0
2021-11-30,114.102,115.523,112.5,113.148
2021-12-31,113.148,115.216,112.53,115.068
2022-01-31,115.107,116.352,113.44,115.04
2022-02-28,115.038,116.34,114.13,114.997
2022-03-31,114.957,125.103,114.62,121.68
2022-04-29,121.672,131.251,121.651,129.83
2022-05-31,129.861,131.347,126.33,128.687
2022-06-30,128.688,137.003,128.6,135.733
2022-07-29,135.731,139.391,132.48,133.19
2022-08-31,133.215,139.095,130.389,139.065
2022-09-30,139.069,145.901,138.99,144.729
2022-10-31,144.657,151.944,143.5,148.714
2022-11-30,148.757,148.826,137.463,138.05
2022-12-30,138.112,138.175,130.55,131.072
