timestamp,Open,High,Low,Close
2014-01-31,1.4761,1.5122,1.4717,1.4894
2014-02-28,1.4884,1.4974,1.4622,1.4727
2014-03-31,1.4713,1.4863,1.4461,1.4728
2014-04-30,1.4725,1.4902,1.4628,1.485
2014-05-30,1.4849,1.5116,1.4766,1.4988
2014-06-30,1.5008,1.53,1.4974,1.5168
2014-07-31,1.5171,1.5432,1.5159,1.5335
2014-08-29,1.5345,1.536,1.5041,1.5235
2014-09-30,1.5236,1.5528,1.4977,1.5485
2014-10-31,1.5483,1.5534,1.4994,1.5392
2014-11-28,1.5394,1.5453,1.4939,1.50958
2014-12-31,1.51117,1.54982,1.49954,1.54841
2015-01-30,1.54841,1.55465,1.15238,1.3852
2015-02-27,1.39295,1.47656,1.38619,1.47126
2015-03-31,1.47096,1.51945,1.4184,1.44074
2015-04-30,1.44037,1.47104,1.41428,1.43259
2015-05-29,1.43248,1.46849,1.3813,1.43806
2015-06-30,1.43778,1.48016,1.4137,1.46732
2015-07-31,1.46761,1.51808,1.44638,1.50923
2015-08-31,1.51039,1.54101,1.46,1.48268
2015-09-30,1.48257,1.51183,1.46539,1.47298
2015-10-30,1.47269,1.52621,1.4532,1.52371
2015-11-30,1.52308,1.5572,1.505,1.54903
2015-12-31,1.54903,1.55454,1.4596,1.47579
2016-01-29,1.47281,1.48356,1.4117,1.45604
2016-02-29,1.45704,1.47672,1.3721,1.38948
2016-03-31,1.38967,1.42813,1.3717,1.38107
2016-04-29,1.38112,1.42144,1.3412,1.40113
2016-05-31,1.39954,1.46129,1.3815,1.43964
2016-06-30,1.4395,1.44725,1.2847,1.30045
2016-07-29,1.3002,1.32071,1.2508,1.28239
2016-08-31,1.2817,1.29905,1.2445,1.29285
2016-09-30,1.29254,1.31211,1.25,1.26047
2016-10-31,1.25652,1.25908,1.16398,1.21046
2016-11-30,1.21035,1.27504,1.1895,1.27176
2016-12-30,1.27187,1.29144,1.23483,1.25617
2017-01-31,1.25733,1.26618,1.21096,1.24457
2017-02-28,1.24407,1.26595,1.2335,1.24522
2017-03-31,1.24516,1.2609,1.2212,1.25807
2017-04-28,1.25731,1.28928,1.24399,1.287
2017-05-31,1.28565,1.3069,1.2443,1.24582
2017-06-30,1.24594,1.25394,1.2237,1.24897
